date,base_temperature,base_precip_mm,base_wind_kmh,base_gust_kmh,base_new_snow_cm,base_cloud_pct,top_temperature,top_precip_mm,top_wind_kmh,top_gust_kmh,top_new_snow_cm,top_cloud_pct,avg_temp_c,wind_max_kmh,new_snow_cm,sky_clear_ratio,hist_snow_factor,hist_temp_factor,hist_wind_factor,hist_sun_factor,hist_ski_score,hist_ski_label,hist_penalty_snow,hist_penalty_temp,hist_penalty_wind,hist_penalty_sun,hist_main_penalty_reason
2022-02-27,2.0,3.5,11.3,28.1,0.77,96.5,-2.504166666666667,5.0,8.8,37.1,2.24,98.79166666666667,-0.25208333333333344,11.3,1.5050000000000001,0.023541666666666572,0.15050000000000002,0.5252083333333333,0.774,0.0,32.0,Meh,0.425,0.119,0.034,0.1,Very low snowfall + marginal cold
2022-02-28,1.0625,0.0,18.6,46.8,0.0,49.625,-4.1625000000000005,0.0,13.3,56.9,0.0,54.375,-1.5500000000000003,18.6,0.0,0.48,0.0,0.655,0.6279999999999999,0.2571428571428572,28.0,Bad,0.5,0.086,0.056,0.074,No recent snowfall
2022-03-01,2.1333333333333333,0.0,11.4,35.6,0.0,0.16666666666666666,-1.9291666666666665,0.0,12.1,54.7,0.0,0.125,0.10208333333333341,12.1,0.0,0.9985416666666667,0.0,0.4897916666666666,0.758,0.9979166666666667,34.0,Meh,0.5,0.128,0.036,0.0,No recent snowfall + marginal cold
2022-03-02,2.795833333333333,0.0,13.1,41.4,0.0,35.458333333333336,-0.8166666666666668,0.0,10.5,42.5,0.0,37.75,0.989583333333333,13.1,0.0,0.6339583333333333,0.0,0.40104166666666674,0.738,0.4770833333333333,26.0,Bad,0.5,0.15,0.039,0.052,No recent snowfall + marginal cold
2022-03-03,1.6041666666666667,7.5,18.7,63.7,4.76,72.25,-2.3125,9.7,14.8,72.0,6.51,72.29166666666667,-0.35416666666666663,18.7,5.635,0.2772916666666666,0.5635,0.5354166666666667,0.626,0.0,51.0,Good,0.218,0.116,0.056,0.1,Low snowfall + marginal cold
2022-03-04,-3.591666666666667,17.3,17.6,56.2,12.11,100.0,-8.025,14.1,18.5,94.7,9.87,100.0,-5.808333333333334,18.5,10.989999999999998,0.0,1.0,1.0,0.63,0.0,84.0,Epic,0.0,0.0,0.056,0.1,Low visibility + moderate gusts
2022-03-05,-3.716666666666667,6.4,8.7,26.3,4.48,87.41666666666667,-8.1625,6.9,7.7,24.1,4.83,98.125,-5.939583333333333,8.7,4.655,0.07229166666666653,0.4655,1.0,0.8260000000000001,0.0,61.0,Good,0.267,0.0,0.026,0.1,Low snowfall + low visibility
2022-03-06,-3.25,4.3,7.3,19.4,3.0100000000000002,88.70833333333333,-8.054166666666667,5.9,5.9,20.2,4.13,95.83333333333333,-5.652083333333334,7.3,3.5700000000000003,0.07729166666666676,0.35700000000000004,1.0,0.854,0.0,56.0,Good,0.322,0.0,0.022,0.1,Low snowfall + low visibility
2022-03-07,-3.7624999999999997,0.30000000000000004,9.3,35.3,0.21000000000000002,85.04166666666667,-8.304166666666667,0.2,8.5,31.7,0.14,97.58333333333333,-6.033333333333333,9.3,0.17500000000000002,0.08687500000000004,0.0175,1.0,0.814,0.0,38.0,Meh,0.491,0.0,0.028,0.1,Very low snowfall
2022-03-08,-4.266666666666667,0.2,11.6,41.8,0.14,65.54166666666667,-8.329166666666667,0.0,10.0,53.6,0.0,75.5,-6.2979166666666675,11.6,0.07,0.29479166666666656,0.007000000000000001,1.0,0.768,0.0,37.0,Meh,0.496,0.0,0.035,0.1,No recent snowfall
2022-03-09,-1.5,0.0,8.6,21.2,0.0,40.75,-5.529166666666666,0.0,8.7,27.0,0.0,41.333333333333336,-3.514583333333333,8.7,0.0,0.5895833333333333,0.0,0.8514583333333333,0.8260000000000001,0.4136904761904763,38.0,Meh,0.5,0.037,0.026,0.059,No recent snowfall
2022-03-10,-0.5041666666666668,0.0,9.7,31.7,0.0,52.833333333333336,-4.620833333333334,0.0,6.0,35.6,0.0,55.333333333333336,-2.5625,9.7,0.0,0.4591666666666666,0.0,0.75625,0.806,0.22738095238095232,33.0,Meh,0.5,0.061,0.029,0.077,No recent snowfall
2022-03-11,-1.2916666666666667,12.3,15.9,62.6,6.4399999999999995,82.66666666666667,-3.983333333333333,15.7,15.3,78.8,10.64,84.54166666666667,-2.6374999999999997,15.9,8.54,0.16395833333333332,0.8539999999999999,0.7637499999999999,0.6819999999999999,0.0,72.0,Epic,0.073,0.059,0.048,0.1,Overcast skies + limited fresh snow
2022-03-12,-1.3666666666666665,2.1,15.9,57.2,1.4000000000000001,66.20833333333333,-5.641666666666667,2.1,8.8,65.9,1.4,66.79166666666667,-3.5041666666666664,15.9,1.4,0.33499999999999996,0.13999999999999999,0.8504166666666666,0.6819999999999999,0.04999999999999997,39.0,Meh,0.43,0.037,0.048,0.095,Very low snowfall
2022-03-13,0.8291666666666666,4.3999999999999995,16.5,58.0,2.87,97.83333333333333,-3.8125,7.800000000000001,10.8,74.5,5.32,98.54166666666667,-1.4916666666666667,16.5,4.095000000000001,0.018124999999999947,0.4095000000000001,0.6491666666666667,0.6699999999999999,0.0,47.0,Meh,0.295,0.088,0.05,0.1,Low snowfall + low visibility
2022-03-14,1.5916666666666668,20.4,11.1,77.4,13.72,99.375,-3.3958333333333335,32.9,13.6,124.6,22.96,97.875,-0.9020833333333333,13.6,18.34,0.01375000000000004,1.0,0.5902083333333333,0.728,0.0,76.0,Epic,0.0,0.102,0.041,0.1,Above-ideal temperatures + low visibility
2022-03-15,2.620833333333333,7.4,17.1,81.0,4.69,100.0,-2.3833333333333333,25.6,17.6,140.0,17.57,100.0,0.11874999999999991,17.6,11.13,0.0,1.0,0.4881249999999999,0.6479999999999999,0.0,72.0,Epic,0.0,0.128,0.053,0.1,Above-ideal temperatures + low visibility
2022-03-16,0.26666666666666666,26.400000000000002,17.6,68.8,18.13,100.0,-4.7375,28.3,11.6,102.6,19.67,100.0,-2.2354166666666666,17.6,18.9,0.0,1.0,0.7235416666666666,0.6479999999999999,0.0,78.0,Epic,0.0,0.069,0.053,0.1,Low visibility + marginal cold
2022-03-17,-0.8166666666666668,14.2,19.3,61.2,9.73,100.0,-5.158333333333333,13.6,12.2,78.1,9.52,100.0,-2.9875,19.3,9.625,0.0,0.9625,0.79875,0.614,0.0,77.0,Epic,0.019,0.05,0.058,0.1,Low visibility + moderate gusts
2022-03-18,-0.5125000000000001,0.5,16.4,56.9,0.35000000000000003,88.91666666666667,-5.291666666666667,1.1,7.7,60.8,0.77,95.58333333333333,-2.9020833333333336,16.4,0.56,0.07750000000000001,0.05600000000000001,0.7902083333333334,0.672,0.0,33.0,Meh,0.472,0.052,0.049,0.1,Very low snowfall
2022-03-19,-1.125,0.2,8.2,30.2,0.0,73.95833333333333,-5.183333333333334,0.8,4.9,31.7,0.56,89.16666666666667,-3.154166666666667,8.2,0.28,0.18437499999999996,0.028000000000000004,0.8154166666666667,0.8360000000000001,0.0,34.0,Meh,0.486,0.046,0.025,0.1,Very low snowfall
2022-03-20,0.6,0.2,11.0,48.6,0.0,76.95833333333333,-4.391666666666667,0.0,8.0,69.5,0.0,76.70833333333333,-1.8958333333333333,11.0,0.0,0.2316666666666667,0.0,0.6895833333333333,0.78,0.0,29.0,Bad,0.5,0.078,0.033,0.1,No recent snowfall
2022-03-21,-0.11249999999999998,5.6,9.8,57.2,3.8499999999999996,52.875,-4.645833333333333,7.5,7.8,81.0,5.25,62.25,-2.3791666666666664,9.8,4.55,0.42437499999999995,0.45499999999999996,0.7379166666666667,0.804,0.17767857142857138,55.0,Good,0.272,0.066,0.029,0.082,Low snowfall + low visibility
2022-03-22,0.08333333333333329,2.7,5.8,27.7,0.28,87.70833333333333,-4.704166666666667,2.3,5.5,38.9,1.6099999999999999,84.58333333333333,-2.310416666666667,5.8,0.945,0.13854166666666667,0.0945,0.7310416666666667,0.884,0.0,36.0,Meh,0.453,0.067,0.017,0.1,Very low snowfall
2022-03-23,0.9958333333333332,11.2,11.4,50.0,7.42,99.875,-3.8791666666666664,11.9,8.4,65.2,8.4,100.0,-1.4416666666666667,11.4,7.91,0.0006249999999999867,0.791,0.6441666666666667,0.772,0.0,67.0,Good,0.104,0.089,0.034,0.1,Low snowfall + low visibility
2022-03-24,1.0958333333333334,18.9,19.9,85.0,12.74,100.0,-3.716666666666667,18.0,14.8,105.5,12.67,100.0,-1.3104166666666668,19.9,12.705,0.0,1.0,0.6310416666666667,0.6020000000000001,0.0,75.0,Epic,0.0,0.092,0.06,0.1,Low visibility + marginal cold
2022-03-25,-0.26666666666666666,13.8,25.4,97.9,9.66,100.0,-5.320833333333334,17.9,19.7,122.0,12.530000000000001,100.0,-2.79375,25.4,11.095,0.0,1.0,0.779375,0.492,0.0,77.0,Epic,0.0,0.055,0.076,0.1,Low visibility + moderate gusts
2022-03-26,-1.2375,1.7,10.0,36.0,1.12,90.95833333333333,-5.566666666666666,3.9000000000000004,5.8,45.4,2.73,99.95833333333333,-3.402083333333333,10.0,1.925,0.04541666666666666,0.1925,0.8402083333333333,0.8,0.0,43.0,Meh,0.404,0.04,0.03,0.1,Very low snowfall
2022-03-27,0.08750000000000002,0.0,10.7,29.9,0.0,58.208333333333336,-2.7624999999999997,0.0,5.7,39.6,0.0,61.041666666666664,-1.3375,10.7,0.0,0.40375000000000005,0.0,0.63375,0.786,0.14821428571428583,29.0,Bad,0.5,0.092,0.032,0.085,No recent snowfall
2022-03-28,4.229166666666667,0.5,9.3,32.4,0.28,96.75,1.6458333333333333,0.8,6.5,49.3,0.49,95.875,2.9375,9.3,0.385,0.03687499999999999,0.0385,0.20625000000000004,0.814,0.0,19.0,Bad,0.481,0.198,0.028,0.1,Very low snowfall + mild temperatures
2022-03-29,2.716666666666667,10.8,8.5,56.5,5.74,98.04166666666667,-1.0958333333333334,23.1,6.0,69.5,14.84,96.25,0.8104166666666667,8.5,10.29,0.028541666666666576,1.0,0.4189583333333333,0.83,0.0,73.0,Epic,0.0,0.145,0.026,0.1,Above-ideal temperatures + low visibility
2022-03-30,-0.10000000000000002,9.700000000000001,17.7,56.5,5.39,100.0,-4.8500000000000005,8.2,16.1,83.5,5.81,99.95833333333333,-2.475,17.7,5.6,0.00020833333333347692,0.5599999999999999,0.7475,0.646,0.0,56.0,Good,0.22,0.063,0.053,0.1,Low snowfall + low visibility
2022-03-31,-2.0541666666666667,12.4,19.4,70.6,8.61,99.75,-6.966666666666666,10.3,16.9,94.0,7.21,100.0,-4.510416666666666,19.4,7.91,0.0012499999999999734,0.791,0.9510416666666666,0.6120000000000001,0.0,73.0,Epic,0.104,0.012,0.058,0.1,Low snowfall + low visibility
2022-04-01,-2.1374999999999997,4.1,17.0,52.9,2.87,85.375,-7.270833333333333,4.2,13.7,78.1,2.94,90.625,-4.704166666666667,17.0,2.9050000000000002,0.12,0.29050000000000004,0.9704166666666667,0.6599999999999999,0.0,49.0,Meh,0.355,0.007,0.051,0.1,Low snowfall + low visibility
2022-04-02,-3.8833333333333333,0.0,8.9,26.3,0.0,40.791666666666664,-7.741666666666667,0.0,7.7,42.1,0.0,46.458333333333336,-5.8125,8.9,0.0,0.56375,0.0,1.0,0.822,0.3767857142857143,41.0,Meh,0.5,0.0,0.027,0.062,No recent snowfall
2022-04-03,-2.7708333333333335,3.1,13.0,24.5,2.17,96.5,-6.866666666666667,3.5,8.0,37.1,2.45,96.83333333333333,-4.8187500000000005,13.0,2.31,0.03333333333333344,0.231,0.981875,0.74,0.0,47.0,Meh,0.384,0.005,0.039,0.1,Low snowfall + low visibility
2022-04-04,-3.25,2.6,18.5,59.4,1.82,99.875,-6.895833333333333,4.6,8.2,58.7,3.22,99.91666666666667,-5.072916666666666,18.5,2.52,0.0010416666666666075,0.252,1.0,0.63,0.0,47.0,Meh,0.374,0.0,0.056,0.1,Low snowfall + low visibility
2022-04-05,-1.7333333333333334,24.3,14.8,50.4,16.94,99.04166666666667,-5.629166666666666,26.8,8.9,56.2,18.830000000000002,99.91666666666667,-3.68125,14.8,17.885,0.005208333333333259,1.0,0.868125,0.704,0.0,82.0,Epic,0.0,0.033,0.044,0.1,Low visibility
2022-04-06,-2.8000000000000003,0.7,12.2,40.0,0.56,79.04166666666667,-6.945833333333333,0.5,7.8,40.0,0.35000000000000003,88.20833333333333,-4.872916666666667,12.2,0.45500000000000007,0.16374999999999995,0.045500000000000006,0.9872916666666667,0.756,0.0,38.0,Meh,0.477,0.003,0.037,0.1,Very low snowfall
2022-04-07,1.0333333333333332,0.0,6.9,20.5,0.0,4.916666666666667,-3.6,0.0,6.1,33.8,0.0,18.125,-1.2833333333333334,6.9,0.0,0.8847916666666666,0.0,0.6283333333333333,0.862,0.8354166666666666,37.0,Meh,0.5,0.093,0.021,0.016,No recent snowfall
2022-04-08,3.0208333333333335,0.0,11.7,38.2,0.0,45.208333333333336,-0.6291666666666667,0.0,7.0,47.5,0.0,46.041666666666664,1.1958333333333333,11.7,0.0,0.54375,0.0,0.38041666666666674,0.766,0.3482142857142857,24.0,Bad,0.5,0.155,0.035,0.065,No recent snowfall + mild temperatures
2022-04-09,4.008333333333334,0.0,9.4,31.0,0.0,36.625,0.375,0.0,7.7,38.5,0.0,44.25,2.191666666666667,9.4,0.0,0.5956250000000001,0.0,0.2808333333333334,0.812,0.42232142857142874,23.0,Bad,0.5,0.18,0.028,0.058,No recent snowfall + mild temperatures
2022-04-10,4.3374999999999995,0.0,15.3,55.8,0.0,82.91666666666667,1.3541666666666667,0.0,8.9,72.4,0.0,83.54166666666667,2.845833333333333,15.3,0.0,0.16770833333333324,0.0,0.2154166666666667,0.694,0.0,16.0,Bad,0.5,0.196,0.046,0.1,No recent snowfall + mild temperatures
2022-04-11,7.595833333333334,1.4,19.0,80.6,0.7,60.041666666666664,2.2416666666666667,8.5,12.2,94.0,5.18,56.791666666666664,4.91875,19.0,2.94,0.4158333333333334,0.294,0.008125000000000049,0.62,0.16547619047619058,26.0,Bad,0.353,0.248,0.057,0.083,Low snowfall + warm conditions
2022-04-12,2.466666666666667,7.1,20.9,94.0,3.43,90.29166666666667,-3.5833333333333335,9.4,11.1,110.9,6.58,95.58333333333333,-0.5583333333333333,20.9,5.005,0.07062500000000005,0.5005,0.5558333333333334,0.5820000000000001,0.0,48.0,Meh,0.25,0.111,0.063,0.1,Low snowfall + marginal cold
2022-04-13,-0.3625,2.4000000000000004,13.5,39.6,1.12,97.54166666666667,-5.008333333333334,1.9000000000000001,13.1,73.8,1.33,97.91666666666667,-2.685416666666667,13.5,1.225,0.02270833333333333,0.12250000000000001,0.7685416666666667,0.73,0.0,36.0,Meh,0.439,0.058,0.04,0.1,Very low snowfall
2022-04-14,2.7291666666666665,1.9,13.7,41.0,0.28,75.125,-2.7125,0.2,13.1,73.1,0.14,91.08333333333333,0.008333333333333304,13.7,0.21000000000000002,0.16895833333333343,0.021,0.49916666666666676,0.726,0.0,24.0,Bad,0.49,0.125,0.041,0.1,Very low snowfall + marginal cold
2022-04-15,4.6625000000000005,0.0,18.2,48.6,0.0,15.041666666666666,-1.5708333333333335,0.0,10.1,60.5,0.0,32.375,1.5458333333333334,18.2,0.0,0.7629166666666667,0.0,0.3454166666666667,0.636,0.6613095238095239,25.0,Bad,0.5,0.164,0.055,0.034,No recent snowfall + mild temperatures
2022-04-16,6.7,3.3000000000000003,13.6,43.9,0.0,11.291666666666666,1.4749999999999999,0.0,10.5,60.8,0.0,14.458333333333334,4.0875,13.6,0.0,0.87125,0.0,0.09124999999999994,0.728,0.8160714285714287,21.0,Bad,0.5,0.227,0.041,0.018,No recent snowfall + warm conditions
2022-04-17,8.695833333333333,0.0,10.3,28.4,0.0,30.291666666666668,2.9458333333333333,0.0,8.8,46.4,0.0,27.375,5.820833333333333,10.3,0.0,0.7116666666666667,0.0,0.0,0.794,0.5880952380952381,18.0,Bad,0.5,0.25,0.031,0.041,No recent snowfall + warm conditions
2022-04-18,8.762500000000001,0.30000000000000004,14.1,43.9,0.0,80.16666666666667,2.3833333333333333,0.0,8.9,31.7,0.0,82.45833333333333,5.572916666666667,14.1,0.0,0.186875,0.0,0.0,0.718,0.0,11.0,Bad,0.5,0.25,0.042,0.1,No recent snowfall + warm conditions
2022-04-19,4.545833333333333,5.1,15.4,56.9,0.6300000000000001,31.958333333333332,-0.3416666666666666,0.6000000000000001,10.3,58.3,0.0,35.708333333333336,2.1020833333333333,15.4,0.31500000000000006,0.6616666666666666,0.03150000000000001,0.28979166666666667,0.692,0.5166666666666666,24.0,Bad,0.484,0.178,0.046,0.048,Very low snowfall + mild temperatures
2022-04-20,-3.65,17.4,20.8,64.8,12.18,100.0,-8.441666666666666,14.5,19.9,106.6,10.15,100.0,-6.045833333333333,20.8,11.165,0.0,1.0,1.0,0.584,0.0,84.0,Epic,0.0,0.0,0.062,0.1,Low visibility + moderate gusts
2022-04-21,-2.0708333333333333,0.1,20.2,64.1,0.07,35.041666666666664,-6.6375,0.2,18.4,103.0,0.14,55.666666666666664,-4.354166666666667,20.2,0.10500000000000001,0.5464583333333334,0.0105,0.9354166666666667,0.5960000000000001,0.3520833333333334,36.0,Meh,0.495,0.016,0.061,0.065,Very low snowfall
2022-04-22,-1.175,8.3,28.8,106.9,4.69,96.625,-4.958333333333333,14.4,21.2,124.9,9.45,95.0,-3.0666666666666664,28.8,7.07,0.041874999999999996,0.7070000000000001,0.8066666666666666,0.42399999999999993,0.0,62.0,Good,0.146,0.048,0.086,0.1,Low snowfall + low visibility
2022-04-23,-2.4250000000000003,26.3,28.2,103.7,17.85,99.83333333333333,-7.616666666666667,28.8,18.4,124.6,19.810000000000002,99.875,-5.020833333333334,28.2,18.830000000000002,0.0014583333333334503,1.0,1.0,0.43600000000000005,0.0,82.0,Epic,0.0,0.0,0.085,0.1,Low visibility + moderate gusts
2022-04-24,1.2541666666666667,0.1,16.9,59.4,0.07,66.875,-2.8874999999999997,0.1,9.3,70.9,0.07,62.958333333333336,-0.8166666666666665,16.9,0.07,0.35083333333333333,0.007000000000000001,0.5816666666666667,0.662,0.07261904761904764,26.0,Bad,0.496,0.105,0.051,0.093,No recent snowfall
2022-04-25,2.5625,0.0,5.4,25.2,0.0,35.541666666666664,-1.0416666666666667,0.1,4.7,30.6,0.0,42.666666666666664,0.7604166666666666,5.4,0.0,0.6089583333333334,0.0,0.4239583333333333,0.892,0.4413690476190477,28.0,Bad,0.5,0.144,0.016,0.056,No recent snowfall + marginal cold
2022-04-26,4.3999999999999995,4.4,7.0,33.5,0.84,78.75,-0.02916666666666669,4.8,6.6,42.1,2.24,78.41666666666667,2.1854166666666663,7.0,1.54,0.21416666666666662,0.154,0.28145833333333337,0.86,0.0,28.0,Bad,0.423,0.18,0.021,0.1,Very low snowfall + mild temperatures
2022-04-27,2.3000000000000003,6.8,9.0,36.0,1.82,85.95833333333333,-2.3833333333333333,7.1,8.6,40.0,3.7800000000000002,90.33333333333333,-0.04166666666666652,9.0,2.8000000000000003,0.11854166666666677,0.28,0.5041666666666667,0.8200000000000001,0.0,39.0,Meh,0.36,0.124,0.027,0.1,Low snowfall + marginal cold
2022-04-28,0.1791666666666666,3.5,10.7,33.8,1.8900000000000001,69.91666666666667,-4.2124999999999995,3.5999999999999996,7.0,32.0,2.52,83.75,-2.0166666666666666,10.7,2.205,0.23166666666666658,0.2205,0.7016666666666667,0.786,0.0,40.0,Meh,0.39,0.075,0.032,0.1,Low snowfall + low visibility
2022-04-29,2.8000000000000003,0.1,17.1,48.6,0.0,50.583333333333336,-2.254166666666667,0.1,9.8,72.4,0.0,62.208333333333336,0.2729166666666667,17.1,0.0,0.43604166666666666,0.0,0.4727083333333333,0.6579999999999999,0.19434523809523813,24.0,Bad,0.5,0.132,0.051,0.081,No recent snowfall + marginal cold
2022-04-30,4.795833333333333,0.0,14.9,49.0,0.0,67.25,-0.15416666666666667,0.0,10.2,55.8,0.0,65.70833333333333,2.3208333333333333,14.9,0.0,0.33520833333333344,0.0,0.2679166666666667,0.702,0.05029761904761922,18.0,Bad,0.5,0.183,0.045,0.095,No recent snowfall + mild temperatures
2022-05-01,8.012500000000001,1.5,13.0,41.0,0.0,44.083333333333336,1.6208333333333333,0.8,7.4,37.8,0.0,50.208333333333336,4.816666666666667,13.0,0.0,0.5285416666666667,0.0,0.018333333333333313,0.74,0.3264880952380953,15.0,Bad,0.5,0.245,0.039,0.067,No recent snowfall + warm conditions
2022-05-02,4.891666666666667,1.9000000000000001,15.2,51.1,0.07,33.083333333333336,-0.4875,0.30000000000000004,13.2,50.4,0.07,41.458333333333336,2.2020833333333334,15.2,0.07,0.6272916666666666,0.007000000000000001,0.27979166666666666,0.696,0.46755952380952376,22.0,Bad,0.496,0.18,0.046,0.053,No recent snowfall + mild temperatures
2022-05-03,1.8833333333333335,14.0,8.6,29.2,7.42,78.04166666666667,-3.2875,11.0,6.8,39.6,7.28,89.41666666666667,-0.7020833333333333,8.6,7.35,0.16270833333333323,0.735,0.5702083333333333,0.8280000000000001,0.0,63.0,Good,0.132,0.107,0.026,0.1,Low snowfall + marginal cold
2022-05-04,1.4416666666666667,18.4,11.7,37.4,9.1,100.0,-3.829166666666667,26.4,7.7,51.8,18.48,100.0,-1.19375,11.7,13.79,0.0,1.0,0.619375,0.766,0.0,77.0,Epic,0.0,0.095,0.035,0.1,Low visibility + marginal cold
2022-05-05,3.233333333333333,0.1,13.5,41.0,0.0,55.166666666666664,-2.2708333333333335,0.1,13.7,65.5,0.07,54.25,0.48124999999999973,13.7,0.035,0.45291666666666675,0.0035000000000000005,0.451875,0.726,0.2184523809523811,25.0,Bad,0.498,0.137,0.041,0.078,No recent snowfall + marginal cold
2022-05-06,7.075,0.4,13.5,30.6,0.0,10.5,0.6958333333333333,0.0,11.8,48.2,0.0,18.916666666666668,3.885416666666667,13.5,0.0,0.8529166666666667,0.0,0.11145833333333321,0.73,0.7898809523809525,22.0,Bad,0.5,0.222,0.04,0.021,No recent snowfall + warm conditions
2022-05-07,6.95,0.0,16.7,44.6,0.0,14.875,1.0583333333333333,0.0,12.9,49.7,0.0,18.375,4.004166666666666,16.7,0.0,0.83375,0.0,0.09958333333333336,0.666,0.7625,20.0,Bad,0.5,0.225,0.05,0.024,No recent snowfall + warm conditions
2022-05-08,9.404166666666667,0.0,17.0,40.3,0.0,53.708333333333336,3.608333333333333,0.4,14.0,52.9,0.0,61.541666666666664,6.50625,17.0,0.0,0.42374999999999996,0.0,0.0,0.6599999999999999,0.17678571428571427,12.0,Bad,0.5,0.25,0.051,0.082,No recent snowfall + warm conditions
2022-05-09,10.116666666666665,5.3999999999999995,16.4,39.6,0.0,25.875,4.945833333333334,3.6,14.1,52.9,0.0,38.375,7.53125,16.4,0.0,0.67875,0.0,0.0,0.672,0.5410714285714285,15.0,Bad,0.5,0.25,0.049,0.046,No recent snowfall + warm conditions
2022-05-10,11.141666666666666,0.0,18.6,47.2,0.0,13.0,5.05,0.0,12.2,52.6,0.0,11.708333333333334,8.095833333333333,18.6,0.0,0.8764583333333333,0.0,0.0,0.6279999999999999,0.8235119047619047,18.0,Bad,0.5,0.25,0.056,0.018,No recent snowfall + warm conditions
2022-05-11,11.508333333333333,0.0,13.6,33.8,0.0,22.875,6.55,0.0,9.2,43.9,0.0,22.708333333333332,9.029166666666667,13.6,0.0,0.7720833333333333,0.0,0.0,0.728,0.674404761904762,18.0,Bad,0.5,0.25,0.041,0.033,No recent snowfall + warm conditions
2022-05-12,12.566666666666668,0.0,10.5,35.3,0.0,94.41666666666667,7.354166666666667,0.5,7.9,39.6,0.0,93.58333333333333,9.960416666666667,10.5,0.0,0.06000000000000005,0.0,0.0,0.79,0.0,12.0,Bad,0.5,0.25,0.031,0.1,No recent snowfall + warm conditions
2022-05-13,10.975,1.6,10.2,32.0,0.0,58.583333333333336,6.5625,6.0,8.8,30.6,0.0,72.04166666666667,8.76875,10.2,0.0,0.34687500000000004,0.0,0.0,0.796,0.0669642857142858,13.0,Bad,0.5,0.25,0.031,0.093,No recent snowfall + warm conditions
2022-05-14,12.1875,1.2,16.3,52.2,0.0,60.25,7.354166666666667,1.8,13.8,61.9,0.0,63.75,9.770833333333334,16.3,0.0,0.38,0.0,0.0,0.6739999999999999,0.11428571428571431,11.0,Bad,0.5,0.25,0.049,0.089,No recent snowfall + warm conditions
2022-05-15,11.179166666666667,0.1,18.7,63.4,0.0,55.083333333333336,6.995833333333334,3.5,19.4,75.6,0.0,56.458333333333336,9.0875,19.4,0.0,0.44229166666666664,0.0,0.0,0.6120000000000001,0.20327380952380952,11.0,Bad,0.5,0.25,0.058,0.08,No recent snowfall + warm conditions
2022-05-16,11.620833333333332,0.0,11.3,43.2,0.0,24.75,7.2,0.0,10.5,53.3,0.0,22.625,9.410416666666666,11.3,0.0,0.763125,0.0,0.0,0.774,0.661607142857143,18.0,Bad,0.5,0.25,0.034,0.034,No recent snowfall + warm conditions
2022-05-17,13.183333333333332,0.0,10.2,33.8,0.0,3.8333333333333335,9.895833333333334,0.0,9.7,49.7,0.0,2.4166666666666665,11.539583333333333,10.2,0.0,0.96875,0.0,0.0,0.796,0.9553571428571429,21.0,Bad,0.5,0.25,0.031,0.004,No recent snowfall + warm conditions
2022-05-18,15.479166666666666,0.4,11.2,43.6,0.0,12.0,10.820833333333333,0.5,9.3,46.8,0.0,11.25,13.149999999999999,11.2,0.0,0.88375,0.0,0.0,0.776,0.8339285714285715,20.0,Bad,0.5,0.25,0.034,0.017,No recent snowfall + warm conditions
2022-05-19,16.849999999999998,0.0,13.4,54.4,0.0,39.333333333333336,11.858333333333334,0.5,14.8,69.1,0.0,42.166666666666664,14.354166666666666,14.8,0.0,0.5925,0.0,0.0,0.704,0.4178571428571429,15.0,Bad,0.5,0.25,0.044,0.058,No recent snowfall + warm conditions
2022-05-20,17.025000000000002,0.0,11.8,51.1,0.0,87.45833333333333,11.829166666666666,0.1,14.6,77.4,0.0,88.625,14.427083333333334,14.6,0.0,0.11958333333333337,0.0,0.0,0.708,0.0,11.0,Bad,0.5,0.25,0.044,0.1,No recent snowfall + warm conditions
2022-05-21,16.504166666666666,0.7,21.1,74.2,0.0,95.58333333333333,10.924999999999999,0.0,21.4,91.1,0.0,91.75,13.714583333333334,21.4,0.0,0.06333333333333346,0.0,0.0,0.5720000000000001,0.0,9.0,Bad,0.5,0.25,0.064,0.1,No recent snowfall + warm conditions
